WellID,OD600,Time,Media,Replicate,Condition
B4,0.495,6.825,Media_2,4,OD96_Manual
B4,0.511,7.320833333333334,Media_2,4,OD96_Manual
B4,0.567,7.820833333333334,Media_2,4,OD96_Manual
B4,0.611,8.325,Media_2,4,OD96_Manual
B4,0.668,8.820833333333333,Media_2,4,OD96_Manual
B4,0.703,9.325,Media_2,4,OD96_Manual
B4,0.735,9.825,Media_2,4,OD96_Manual
B4,0.804,10.325,Media_2,4,OD96_Manual
B4,0.939,10.825,Media_2,4,OD96_Manual
B4,1.039,11.325,Media_2,4,OD96_Manual
B4,1.292,11.825,Media_2,4,OD96_Manual
B4,1.524,12.325,Media_2,4,OD96_Manual
B4,1.702,12.825,Media_2,4,OD96_Manual
B4,1.998,13.325,Media_2,4,OD96_Manual
B4,2.218,13.825,Media_2,4,OD96_Manual
B4,2.474,14.325,Media_2,4,OD96_Manual
B4,2.655,14.825,Media_2,4,OD96_Manual
B4,2.94,15.325,Media_2,4,OD96_Manual
B4,3.178,15.825,Media_2,4,OD96_Manual
B4,3.393,16.325,Media_2,4,OD96_Manual
B4,3.765,16.825,Media_2,4,OD96_Manual
B4,3.978,17.433333333333334,Media_2,4,OD96_Manual
B4,4.312,17.958333333333332,Media_2,4,OD96_Manual
B4,4.588,18.475,Media_2,4,OD96_Manual
B4,4.756,18.975,Media_2,4,OD96_Manual
B4,5.067,19.475,Media_2,4,OD96_Manual
B4,5.291,20.070833333333333,Media_2,4,OD96_Manual
B4,5.721,20.629166666666666,Media_2,4,OD96_Manual
B4,5.994,21.129166666666666,Media_2,4,OD96_Manual
B4,6.242,21.625,Media_2,4,OD96_Manual
B4,6.509,22.125,Media_2,4,OD96_Manual
B4,6.668,22.629166666666666,Media_2,4,OD96_Manual
B4,6.96,23.129166666666666,Media_2,4,OD96_Manual
B4,7.208,23.629166666666666,Media_2,4,OD96_Manual
B4,7.496,24.129166666666666,Media_2,4,OD96_Manual
B4,7.564,24.629166666666666,Media_2,4,OD96_Manual
B4,7.881,25.129166666666666,Media_2,4,OD96_Manual
B4,8.012,25.695833333333333,Media_2,4,OD96_Manual
B4,8.3,26.191666666666666,Media_2,4,OD96_Manual
B4,8.556,26.691666666666666,Media_2,4,OD96_Manual
B4,8.531,27.191666666666666,Media_2,4,OD96_Manual
B4,8.858,27.695833333333333,Media_2,4,OD96_Manual
B4,8.897,28.195833333333333,Media_2,4,OD96_Manual
B4,9.069,28.695833333333333,Media_2,4,OD96_Manual
B4,9.176,29.191666666666666,Media_2,4,OD96_Manual
B4,9.322,29.691666666666666,Media_2,4,OD96_Manual
B4,9.197,30.191666666666666,Media_2,4,OD96_Manual
B4,9.089,30.695833333333333,Media_2,4,OD96_Manual
B4,9.056,31.191666666666666,Media_2,4,OD96_Manual
B4,8.853,31.695833333333333,Media_2,4,OD96_Manual
B4,8.706,32.19583333333333,Media_2,4,OD96_Manual
B4,8.55,32.69583333333333,Media_2,4,OD96_Manual
B4,8.532,33.19583333333333,Media_2,4,OD96_Manual
B4,8.418,33.69166666666667,Media_2,4,OD96_Manual
B4,8.285,34.19583333333333,Media_2,4,OD96_Manual
B4,8.114,34.69166666666667,Media_2,4,OD96_Manual
B4,7.917,35.19583333333333,Media_2,4,OD96_Manual
B4,7.828,35.69583333333333,Media_2,4,OD96_Manual
B4,8.02,36.19583333333333,Media_2,4,OD96_Manual
B4,8.197,36.69583333333333,Media_2,4,OD96_Manual
B4,8.305,37.19583333333333,Media_2,4,OD96_Manual
B4,8.572,37.69583333333333,Media_2,4,OD96_Manual
B4,8.665,38.19583333333333,Media_2,4,OD96_Manual
B4,8.754,38.69583333333333,Media_2,4,OD96_Manual
B4,9.074,39.19583333333333,Media_2,4,OD96_Manual
B4,9.133,39.69583333333333,Media_2,4,OD96_Manual
B4,9.322,40.19583333333333,Media_2,4,OD96_Manual
B4,9.518,40.69583333333333,Media_2,4,OD96_Manual
B4,9.816,41.19583333333333,Media_2,4,OD96_Manual
B4,9.983,41.69583333333333,Media_2,4,OD96_Manual
B4,10.123,42.19583333333333,Media_2,4,OD96_Manual
B4,10.133,42.69583333333333,Media_2,4,OD96_Manual
B4,10.091,43.19583333333333,Media_2,4,OD96_Manual
B4,10.045,43.69583333333333,Media_2,4,OD96_Manual
B4,9.974,44.19583333333333,Media_2,4,OD96_Manual
B4,9.898,44.69583333333333,Media_2,4,OD96_Manual
B4,9.887,45.19583333333333,Media_2,4,OD96_Manual
B4,9.794,45.69583333333333,Media_2,4,OD96_Manual
B4,9.81,46.19583333333333,Media_2,4,OD96_Manual
B4,9.752,46.69583333333333,Media_2,4,OD96_Manual
B4,9.662,47.19583333333333,Media_2,4,OD96_Manual
B4,9.73,47.69583333333333,Media_2,4,OD96_Manual
B4,9.63,48.19583333333333,Media_2,4,OD96_Manual
B4,9.544,48.69583333333333,Media_2,4,OD96_Manual
B4,9.476,49.19583333333333,Media_2,4,OD96_Manual
B4,9.406,49.69583333333333,Media_2,4,OD96_Manual
B4,9.218,50.19583333333333,Media_2,4,OD96_Manual
B4,9.271,50.69583333333333,Media_2,4,OD96_Manual
B4,9.241,51.19583333333333,Media_2,4,OD96_Manual
B4,8.996,51.69583333333333,Media_2,4,OD96_Manual
B4,8.838,52.19583333333333,Media_2,4,OD96_Manual
B4,8.738,52.69583333333333,Media_2,4,OD96_Manual
B4,8.77,53.19583333333333,Media_2,4,OD96_Manual
B4,8.767,53.69583333333333,Media_2,4,OD96_Manual
B4,8.647,54.19583333333333,Media_2,4,OD96_Manual
B4,8.478,54.69583333333333,Media_2,4,OD96_Manual
B4,8.618,55.19583333333333,Media_2,4,OD96_Manual
B4,8.41,55.69583333333333,Media_2,4,OD96_Manual
B4,8.409,56.19583333333333,Media_2,4,OD96_Manual
B4,8.264,56.69583333333333,Media_2,4,OD96_Manual
B4,8.271,57.19583333333333,Media_2,4,OD96_Manual
B4,8.268,57.69583333333333,Media_2,4,OD96_Manual
B4,8.24,58.19583333333333,Media_2,4,OD96_Manual
B4,8.12,58.69583333333333,Media_2,4,OD96_Manual
B4,8.031,59.19583333333333,Media_2,4,OD96_Manual
B4,8.061,59.69583333333333,Media_2,4,OD96_Manual
B4,8.012,60.19583333333333,Media_2,4,OD96_Manual
B4,8.086,60.69583333333333,Media_2,4,OD96_Manual
B4,7.919,61.19583333333333,Media_2,4,OD96_Manual
B4,7.997,61.69583333333333,Media_2,4,OD96_Manual
B4,7.946,62.19583333333333,Media_2,4,OD96_Manual
B4,7.911,62.69583333333333,Media_2,4,OD96_Manual
B4,7.885,63.19583333333333,Media_2,4,OD96_Manual
B4,7.858,63.69583333333333,Media_2,4,OD96_Manual
B4,7.858,64.19583333333334,Media_2,4,OD96_Manual
B4,7.858,64.69583333333334,Media_2,4,OD96_Manual
B4,7.839,65.19583333333334,Media_2,4,OD96_Manual
B4,7.84,65.69583333333334,Media_2,4,OD96_Manual
B4,7.806,66.19583333333334,Media_2,4,OD96_Manual
B4,7.855,66.69583333333334,Media_2,4,OD96_Manual
B4,7.622,67.19583333333334,Media_2,4,OD96_Manual
B4,7.728,67.69583333333334,Media_2,4,OD96_Manual
B4,7.633,68.19583333333334,Media_2,4,OD96_Manual
B4,7.706,68.69583333333334,Media_2,4,OD96_Manual
B4,7.72,69.19583333333334,Media_2,4,OD96_Manual
B4,7.514,69.69583333333334,Media_2,4,OD96_Manual
B4,7.539,70.19583333333334,Media_2,4,OD96_Manual
B4,7.65,70.69583333333334,Media_2,4,OD96_Manual
B4,7.667,71.19583333333334,Media_2,4,OD96_Manual
B4,7.51,71.69583333333334,Media_2,4,OD96_Manual
B4,7.658,72.19583333333334,Media_2,4,OD96_Manual
B4,7.577,72.69583333333334,Media_2,4,OD96_Manual
B4,7.584,73.19583333333334,Media_2,4,OD96_Manual
B4,7.546,73.69583333333334,Media_2,4,OD96_Manual
B4,7.436,74.19583333333334,Media_2,4,OD96_Manual
B4,7.521,74.69583333333334,Media_2,4,OD96_Manual
B4,7.496,75.19583333333334,Media_2,4,OD96_Manual
B4,7.353,75.69583333333334,Media_2,4,OD96_Manual
B4,7.296,76.19583333333334,Media_2,4,OD96_Manual
B4,7.427,76.69583333333334,Media_2,4,OD96_Manual
B4,7.347,77.19583333333334,Media_2,4,OD96_Manual
B4,7.424,77.69583333333334,Media_2,4,OD96_Manual
B4,7.36,78.19583333333334,Media_2,4,OD96_Manual
B4,7.409,78.69583333333334,Media_2,4,OD96_Manual
B4,7.377,79.19583333333334,Media_2,4,OD96_Manual
B4,7.385,79.69583333333334,Media_2,4,OD96_Manual
B4,7.327,80.19583333333334,Media_2,4,OD96_Manual
B4,7.362,80.69583333333334,Media_2,4,OD96_Manual
B4,7.36,81.19583333333334,Media_2,4,OD96_Manual
B4,7.186,81.69583333333334,Media_2,4,OD96_Manual
B4,7.269,82.19583333333334,Media_2,4,OD96_Manual
B4,7.18,82.69583333333334,Media_2,4,OD96_Manual
B4,7.213,83.19583333333334,Media_2,4,OD96_Manual
B4,7.188,83.69583333333334,Media_2,4,OD96_Manual
B4,7.094,84.19583333333334,Media_2,4,OD96_Manual
B4,7.16,84.69583333333334,Media_2,4,OD96_Manual
B4,7.018,85.19583333333334,Media_2,4,OD96_Manual
B4,6.999,85.69583333333334,Media_2,4,OD96_Manual
B4,6.897,86.19583333333334,Media_2,4,OD96_Manual
B4,6.943,86.69583333333334,Media_2,4,OD96_Manual
B4,6.972,87.19583333333334,Media_2,4,OD96_Manual
B4,6.887,87.69583333333334,Media_2,4,OD96_Manual
B4,6.789,88.19583333333334,Media_2,4,OD96_Manual
B4,6.776,88.69583333333334,Media_2,4,OD96_Manual
B4,6.772,89.19583333333334,Media_2,4,OD96_Manual
B4,6.631,89.69583333333334,Media_2,4,OD96_Manual
B4,6.579,90.19583333333334,Media_2,4,OD96_Manual
B4,6.597,90.69583333333334,Media_2,4,OD96_Manual
B4,6.659,91.19583333333334,Media_2,4,OD96_Manual
B4,6.638,91.73333333333333,Media_2,4,OD96_Manual
B4,6.535,92.23333333333333,Media_2,4,OD96_Manual
B4,6.467,92.73333333333333,Media_2,4,OD96_Manual
B4,6.515,93.23333333333333,Media_2,4,OD96_Manual
B4,6.403,93.73333333333333,Media_2,4,OD96_Manual
B4,6.359,94.23333333333333,Media_2,4,OD96_Manual
B4,6.33,94.75,Media_2,4,OD96_Manual
B4,6.334,95.25,Media_2,4,OD96_Manual
B4,6.335,95.75,Media_2,4,OD96_Manual
B4,6.268,96.25,Media_2,4,OD96_Manual
B4,6.247,96.75,Media_2,4,OD96_Manual
B4,6.24,97.25,Media_2,4,OD96_Manual
B4,6.186,97.75,Media_2,4,OD96_Manual
B4,6.195,98.25,Media_2,4,OD96_Manual
B4,6.076,98.75,Media_2,4,OD96_Manual
B4,5.979,99.25,Media_2,4,OD96_Manual
B4,5.997,99.75,Media_2,4,OD96_Manual
B4,6.048,100.25,Media_2,4,OD96_Manual
B4,5.989,100.75,Media_2,4,OD96_Manual
B4,5.988,101.25,Media_2,4,OD96_Manual
B4,5.964,101.75,Media_2,4,OD96_Manual
B4,5.875,102.25,Media_2,4,OD96_Manual
B4,5.902,102.75,Media_2,4,OD96_Manual
B4,5.871,103.25,Media_2,4,OD96_Manual
B4,5.788,103.75,Media_2,4,OD96_Manual
B4,5.766,104.25,Media_2,4,OD96_Manual
B4,5.81,104.75,Media_2,4,OD96_Manual
B4,5.805,105.25,Media_2,4,OD96_Manual
B4,5.784,105.75,Media_2,4,OD96_Manual
B4,5.721,106.25,Media_2,4,OD96_Manual
B4,5.695,106.75,Media_2,4,OD96_Manual
B4,5.73,107.25,Media_2,4,OD96_Manual
B4,5.615,107.75,Media_2,4,OD96_Manual
B4,5.684,108.25,Media_2,4,OD96_Manual
B4,5.59,108.75,Media_2,4,OD96_Manual
B4,5.552,109.25,Media_2,4,OD96_Manual
B4,5.656,109.75,Media_2,4,OD96_Manual
B4,5.569,110.25,Media_2,4,OD96_Manual
B4,5.614,110.75,Media_2,4,OD96_Manual
B4,5.621,111.25,Media_2,4,OD96_Manual
B4,5.561,111.75,Media_2,4,OD96_Manual
B4,5.473,112.25,Media_2,4,OD96_Manual
B4,5.52,112.75,Media_2,4,OD96_Manual
B5,0.137,0.0,Media_2,5,OD96_Manual
B5,0.136,0.0875,Media_2,5,OD96_Manual
B5,0.142,0.8208333333333333,Media_2,5,OD96_Manual
B5,0.155,1.325,Media_2,5,OD96_Manual
B5,0.182,1.8208333333333333,Media_2,5,OD96_Manual
B5,0.202,2.3208333333333333,Media_2,5,OD96_Manual
B5,0.235,2.825,Media_2,5,OD96_Manual
B5,0.234,3.3208333333333333,Media_2,5,OD96_Manual
B5,0.24,3.8208333333333333,Media_2,5,OD96_Manual
B5,0.267,4.325,Media_2,5,OD96_Manual
B5,0.307,4.820833333333334,Media_2,5,OD96_Manual
B5,0.33,5.325,Media_2,5,OD96_Manual
B5,0.318,5.820833333333334,Media_2,5,OD96_Manual
B5,0.382,6.325,Media_2,5,OD96_Manual
B5,0.444,6.825,Media_2,5,OD96_Manual
B5,0.498,7.320833333333334,Media_2,5,OD96_Manual
B5,0.549,7.820833333333334,Media_2,5,OD96_Manual
B5,0.622,8.325,Media_2,5,OD96_Manual
B5,0.7,8.820833333333333,Media_2,5,OD96_Manual
B5,0.788,9.325,Media_2,5,OD96_Manual
B5,0.894,9.825,Media_2,5,OD96_Manual
B5,1.074,10.325,Media_2,5,OD96_Manual
B5,1.283,10.825,Media_2,5,OD96_Manual
B5,1.4,11.325,Media_2,5,OD96_Manual
B5,1.671,11.825,Media_2,5,OD96_Manual
B5,1.912,12.325,Media_2,5,OD96_Manual
B5,2.055,12.825,Media_2,5,OD96_Manual
B5,2.369,13.325,Media_2,5,OD96_Manual
B5,2.459,13.825,Media_2,5,OD96_Manual
B5,2.646,14.325,Media_2,5,OD96_Manual
B5,2.875,14.825,Media_2,5,OD96_Manual
B5,3.251,15.325,Media_2,5,OD96_Manual
B5,3.463,15.825,Media_2,5,OD96_Manual
B5,3.531,16.325,Media_2,5,OD96_Manual
B5,3.789,16.825,Media_2,5,OD96_Manual
B5,4.061,17.433333333333334,Media_2,5,OD96_Manual
B5,4.224,17.958333333333332,Media_2,5,OD96_Manual
B5,4.603,18.475,Media_2,5,OD96_Manual
B5,4.802,18.975,Media_2,5,OD96_Manual
B5,4.906,19.475,Media_2,5,OD96_Manual
B5,5.352,20.070833333333333,Media_2,5,OD96_Manual
B5,5.637,20.629166666666666,Media_2,5,OD96_Manual
B5,5.957,21.129166666666666,Media_2,5,OD96_Manual
B5,6.122,21.625,Media_2,5,OD96_Manual
B5,6.416,22.125,Media_2,5,OD96_Manual
B5,6.58,22.629166666666666,Media_2,5,OD96_Manual
B5,6.814,23.129166666666666,Media_2,5,OD96_Manual
B5,7.203,23.629166666666666,Media_2,5,OD96_Manual
B5,7.44,24.129166666666666,Media_2,5,OD96_Manual
B5,7.571,24.629166666666666,Media_2,5,OD96_Manual
B5,7.763,25.129166666666666,Media_2,5,OD96_Manual
B5,8.045,25.695833333333333,Media_2,5,OD96_Manual
B5,8.187,26.191666666666666,Media_2,5,OD96_Manual
B5,8.556,26.691666666666666,Media_2,5,OD96_Manual
B5,8.71,27.191666666666666,Media_2,5,OD96_Manual
B5,8.945,27.695833333333333,Media_2,5,OD96_Manual
B5,9.282,28.195833333333333,Media_2,5,OD96_Manual
B5,9.448,28.695833333333333,Media_2,5,OD96_Manual
B5,9.661,29.191666666666666,Media_2,5,OD96_Manual
B5,9.807,29.691666666666666,Media_2,5,OD96_Manual
B5,9.958,30.191666666666666,Media_2,5,OD96_Manual
B5,10.203,30.695833333333333,Media_2,5,OD96_Manual
B5,10.258,31.191666666666666,Media_2,5,OD96_Manual
B5,10.41,31.695833333333333,Media_2,5,OD96_Manual
B5,10.471,32.19583333333333,Media_2,5,OD96_Manual
B5,10.625,32.69583333333333,Media_2,5,OD96_Manual
B5,10.723,33.19583333333333,Media_2,5,OD96_Manual
B5,10.737,33.69166666666667,Media_2,5,OD96_Manual
B5,10.849,34.19583333333333,Media_2,5,OD96_Manual
B5,10.604,34.69166666666667,Media_2,5,OD96_Manual
B5,10.324,35.19583333333333,Media_2,5,OD96_Manual
B5,9.817,35.69583333333333,Media_2,5,OD96_Manual
B5,9.577,36.19583333333333,Media_2,5,OD96_Manual
B5,9.62,36.69583333333333,Media_2,5,OD96_Manual
B5,9.462,37.19583333333333,Media_2,5,OD96_Manual
B5,9.347,37.69583333333333,Media_2,5,OD96_Manual
B5,9.224,38.19583333333333,Media_2,5,OD96_Manual
B5,9.185,38.69583333333333,Media_2,5,OD96_Manual
B5,9.111,39.19583333333333,Media_2,5,OD96_Manual
B5,9.035,39.69583333333333,Media_2,5,OD96_Manual
B5,9.102,40.19583333333333,Media_2,5,OD96_Manual
B5,9.382,40.69583333333333,Media_2,5,OD96_Manual
B5,9.415,41.19583333333333,Media_2,5,OD96_Manual
B5,9.663,41.69583333333333,Media_2,5,OD96_Manual
B5,9.751,42.19583333333333,Media_2,5,OD96_Manual
B5,9.796,42.69583333333333,Media_2,5,OD96_Manual
B5,9.929,43.19583333333333,Media_2,5,OD96_Manual
B5,9.885,43.69583333333333,Media_2,5,OD96_Manual
B5,9.825,44.19583333333333,Media_2,5,OD96_Manual
B5,9.757,44.69583333333333,Media_2,5,OD96_Manual
B5,9.73,45.19583333333333,Media_2,5,OD96_Manual
B5,9.734,45.69583333333333,Media_2,5,OD96_Manual
B5,9.732,46.19583333333333,Media_2,5,OD96_Manual
B5,9.554,46.69583333333333,Media_2,5,OD96_Manual
B5,9.647,47.19583333333333,Media_2,5,OD96_Manual
B5,9.503,47.69583333333333,Media_2,5,OD96_Manual
B5,9.593,48.19583333333333,Media_2,5,OD96_Manual
B5,9.578,48.69583333333333,Media_2,5,OD96_Manual
B5,9.511,49.19583333333333,Media_2,5,OD96_Manual
B5,9.429,49.69583333333333,Media_2,5,OD96_Manual
B5,9.323,50.19583333333333,Media_2,5,OD96_Manual
B5,9.338,50.69583333333333,Media_2,5,OD96_Manual
B5,9.421,51.19583333333333,Media_2,5,OD96_Manual
B5,9.297,51.69583333333333,Media_2,5,OD96_Manual
B5,9.325,52.19583333333333,Media_2,5,OD96_Manual
B5,9.093,52.69583333333333,Media_2,5,OD96_Manual
B5,9.122,53.19583333333333,Media_2,5,OD96_Manual
B5,8.976,53.69583333333333,Media_2,5,OD96_Manual
B5,8.899,54.19583333333333,Media_2,5,OD96_Manual
B5,8.821,54.69583333333333,Media_2,5,OD96_Manual
B5,8.855,55.19583333333333,Media_2,5,OD96_Manual
B5,8.782,55.69583333333333,Media_2,5,OD96_Manual
B5,8.757,56.19583333333333,Media_2,5,OD96_Manual
B5,8.631,56.69583333333333,Media_2,5,OD96_Manual
B5,8.609,57.19583333333333,Media_2,5,OD96_Manual
B5,8.696,57.69583333333333,Media_2,5,OD96_Manual
B5,8.563,58.19583333333333,Media_2,5,OD96_Manual
B5,8.571,58.69583333333333,Media_2,5,OD96_Manual
B5,8.456,59.19583333333333,Media_2,5,OD96_Manual
B5,8.473,59.69583333333333,Media_2,5,OD96_Manual
B5,8.413,60.19583333333333,Media_2,5,OD96_Manual
B5,8.495,60.69583333333333,Media_2,5,OD96_Manual
B5,8.347,61.19583333333333,Media_2,5,OD96_Manual
B5,8.358,61.69583333333333,Media_2,5,OD96_Manual
B5,8.312,62.19583333333333,Media_2,5,OD96_Manual
B5,8.292,62.69583333333333,Media_2,5,OD96_Manual
B5,8.31,63.19583333333333,Media_2,5,OD96_Manual
B5,8.193,63.69583333333333,Media_2,5,OD96_Manual
B5,8.216,64.19583333333334,Media_2,5,OD96_Manual
B5,8.197,64.69583333333334,Media_2,5,OD96_Manual
B5,8.093,65.19583333333334,Media_2,5,OD96_Manual
B5,8.145,65.69583333333334,Media_2,5,OD96_Manual
B5,8.221,66.19583333333334,Media_2,5,OD96_Manual
B5,8.081,66.69583333333334,Media_2,5,OD96_Manual
B5,8.056,67.19583333333334,Media_2,5,OD96_Manual
B5,8.05,67.69583333333334,Media_2,5,OD96_Manual
B5,7.952,68.19583333333334,Media_2,5,OD96_Manual
B5,8.009,68.69583333333334,Media_2,5,OD96_Manual
B5,8.02,69.19583333333334,Media_2,5,OD96_Manual
B5,7.94,69.69583333333334,Media_2,5,OD96_Manual
B5,7.883,70.19583333333334,Media_2,5,OD96_Manual
B5,7.959,70.69583333333334,Media_2,5,OD96_Manual
B5,7.835,71.19583333333334,Media_2,5,OD96_Manual
B5,7.819,71.69583333333334,Media_2,5,OD96_Manual
B5,7.873,72.19583333333334,Media_2,5,OD96_Manual
B5,7.907,72.69583333333334,Media_2,5,OD96_Manual
B5,7.936,73.19583333333334,Media_2,5,OD96_Manual
B5,7.818,73.69583333333334,Media_2,5,OD96_Manual
B5,7.724,74.19583333333334,Media_2,5,OD96_Manual
B5,7.801,74.69583333333334,Media_2,5,OD96_Manual
B5,7.772,75.19583333333334,Media_2,5,OD96_Manual
B5,7.789,75.69583333333334,Media_2,5,OD96_Manual
B5,7.691,76.19583333333334,Media_2,5,OD96_Manual
B5,7.812,76.69583333333334,Media_2,5,OD96_Manual
B5,7.608,77.19583333333334,Media_2,5,OD96_Manual
B5,7.802,77.69583333333334,Media_2,5,OD96_Manual
B5,7.752,78.19583333333334,Media_2,5,OD96_Manual
B5,7.724,78.69583333333334,Media_2,5,OD96_Manual
B5,7.687,79.19583333333334,Media_2,5,OD96_Manual
B5,7.695,79.69583333333334,Media_2,5,OD96_Manual
B5,7.648,80.19583333333334,Media_2,5,OD96_Manual
B5,7.597,80.69583333333334,Media_2,5,OD96_Manual
B5,7.679,81.19583333333334,Media_2,5,OD96_Manual
B5,7.593,81.69583333333334,Media_2,5,OD96_Manual
B5,7.624,82.19583333333334,Media_2,5,OD96_Manual
B5,7.485,82.69583333333334,Media_2,5,OD96_Manual
B5,7.559,83.19583333333334,Media_2,5,OD96_Manual
B5,7.44,83.69583333333334,Media_2,5,OD96_Manual
B5,7.394,84.19583333333334,Media_2,5,OD96_Manual
B5,7.304,84.69583333333334,Media_2,5,OD96_Manual
B5,7.319,85.19583333333334,Media_2,5,OD96_Manual
B5,7.21,85.69583333333334,Media_2,5,OD96_Manual
B5,7.075,86.19583333333334,Media_2,5,OD96_Manual
B5,7.221,86.69583333333334,Media_2,5,OD96_Manual
B5,7.203,87.19583333333334,Media_2,5,OD96_Manual
B5,7.179,87.69583333333334,Media_2,5,OD96_Manual
B5,7.033,88.19583333333334,Media_2,5,OD96_Manual
B5,7.039,88.69583333333334,Media_2,5,OD96_Manual
B5,7.001,89.19583333333334,Media_2,5,OD96_Manual
B5,6.911,89.69583333333334,Media_2,5,OD96_Manual
B5,6.873,90.19583333333334,Media_2,5,OD96_Manual
B5,6.961,90.69583333333334,Media_2,5,OD96_Manual
B5,6.958,91.19583333333334,Media_2,5,OD96_Manual
B5,6.902,91.73333333333333,Media_2,5,OD96_Manual
B5,6.893,92.23333333333333,Media_2,5,OD96_Manual
B5,6.795,92.73333333333333,Media_2,5,OD96_Manual
B5,6.745,93.23333333333333,Media_2,5,OD96_Manual
B5,6.718,93.73333333333333,Media_2,5,OD96_Manual
B5,6.695,94.23333333333333,Media_2,5,OD96_Manual
B5,6.697,94.75,Media_2,5,OD96_Manual
B5,6.616,95.25,Media_2,5,OD96_Manual
B5,6.611,95.75,Media_2,5,OD96_Manual
B5,6.574,96.25,Media_2,5,OD96_Manual
B5,6.53,96.75,Media_2,5,OD96_Manual
B5,6.512,97.25,Media_2,5,OD96_Manual
B5,6.412,97.75,Media_2,5,OD96_Manual
B5,6.458,98.25,Media_2,5,OD96_Manual
B5,6.388,98.75,Media_2,5,OD96_Manual
B5,6.322,99.25,Media_2,5,OD96_Manual
B5,6.443,99.75,Media_2,5,OD96_Manual
B5,6.421,100.25,Media_2,5,OD96_Manual
B5,6.326,100.75,Media_2,5,OD96_Manual
B5,6.295,101.25,Media_2,5,OD96_Manual
B5,6.276,101.75,Media_2,5,OD96_Manual
B5,6.236,102.25,Media_2,5,OD96_Manual
B5,6.278,102.75,Media_2,5,OD96_Manual
B5,6.213,103.25,Media_2,5,OD96_Manual
B5,6.228,103.75,Media_2,5,OD96_Manual
B5,6.109,104.25,Media_2,5,OD96_Manual
B5,6.147,104.75,Media_2,5,OD96_Manual
B5,6.171,105.25,Media_2,5,OD96_Manual
B5,6.179,105.75,Media_2,5,OD96_Manual
B5,6.114,106.25,Media_2,5,OD96_Manual
B5,5.987,106.75,Media_2,5,OD96_Manual
B5,6.013,107.25,Media_2,5,OD96_Manual
B5,6.016,107.75,Media_2,5,OD96_Manual
B5,6.018,108.25,Media_2,5,OD96_Manual
B5,5.93,108.75,Media_2,5,OD96_Manual
B5,5.914,109.25,Media_2,5,OD96_Manual
B5,5.885,109.75,Media_2,5,OD96_Manual
B5,5.915,110.25,Media_2,5,OD96_Manual
B5,5.944,110.75,Media_2,5,OD96_Manual
B5,5.918,111.25,Media_2,5,OD96_Manual
B5,5.85,111.75,Media_2,5,OD96_Manual
B5,5.686,112.25,Media_2,5,OD96_Manual
B5,5.825,112.75,Media_2,5,OD96_Manual
B6,0.081,0.0,Media_2,6,OD96_Manual
B6,0.089,0.0875,Media_2,6,OD96_Manual
B6,0.097,0.8208333333333333,Media_2,6,OD96_Manual
B6,0.105,1.325,Media_2,6,OD96_Manual
B6,0.121,1.8208333333333333,Media_2,6,OD96_Manual
B6,0.141,2.3208333333333333,Media_2,6,OD96_Manual
B6,0.172,2.825,Media_2,6,OD96_Manual
B6,0.183,3.3208333333333333,Media_2,6,OD96_Manual
B6,0.163,3.8208333333333333,Media_2,6,OD96_Manual
B6,0.177,4.325,Media_2,6,OD96_Manual
B6,0.207,4.820833333333334,Media_2,6,OD96_Manual
B6,0.233,5.325,Media_2,6,OD96_Manual
B6,0.246,5.820833333333334,Media_2,6,OD96_Manual
B6,0.215,6.325,Media_2,6,OD96_Manual
B6,0.244,6.825,Media_2,6,OD96_Manual
B6,0.273,7.320833333333334,Media_2,6,OD96_Manual
B6,0.292,7.820833333333334,Media_2,6,OD96_Manual
B6,0.326,8.325,Media_2,6,OD96_Manual
B6,0.369,8.820833333333333,Media_2,6,OD96_Manual
B6,0.415,9.325,Media_2,6,OD96_Manual
B6,0.472,9.825,Media_2,6,OD96_Manual
B6,0.578,10.325,Media_2,6,OD96_Manual
B6,0.705,10.825,Media_2,6,OD96_Manual
B6,0.805,11.325,Media_2,6,OD96_Manual
B6,0.973,11.825,Media_2,6,OD96_Manual
B6,1.18,12.325,Media_2,6,OD96_Manual
B6,1.297,12.825,Media_2,6,OD96_Manual
B6,1.576,13.325,Media_2,6,OD96_Manual
B6,1.596,13.825,Media_2,6,OD96_Manual
B6,1.883,14.325,Media_2,6,OD96_Manual
B6,1.987,14.825,Media_2,6,OD96_Manual
B6,2.214,15.325,Media_2,6,OD96_Manual
B6,2.287,15.825,Media_2,6,OD96_Manual
B6,2.503,16.325,Media_2,6,OD96_Manual
B6,2.547,16.825,Media_2,6,OD96_Manual
B6,2.756,17.433333333333334,Media_2,6,OD96_Manual
B6,2.96,17.958333333333332,Media_2,6,OD96_Manual
B6,3.306,18.475,Media_2,6,OD96_Manual
B6,3.423,18.975,Media_2,6,OD96_Manual
B6,3.568,19.475,Media_2,6,OD96_Manual
B6,3.654,20.070833333333333,Media_2,6,OD96_Manual
B6,3.929,20.629166666666666,Media_2,6,OD96_Manual
B6,4.252,21.129166666666666,Media_2,6,OD96_Manual
B6,4.352,21.625,Media_2,6,OD96_Manual
B6,4.518,22.125,Media_2,6,OD96_Manual
B6,4.753,22.629166666666666,Media_2,6,OD96_Manual
B6,4.816,23.129166666666666,Media_2,6,OD96_Manual
B6,4.957,23.629166666666666,Media_2,6,OD96_Manual
